Player,Team,Year,Years,Unnamed: 4,Value,APY,Guaranteed,Unnamed: 8,APY as % Of,Unnamed: 10,Inflated,Inflated.1,Inflated.2
Jalen Milroe,Seahawks,2025,4.0,,6264086.0,1566022.0,1195700.0,,0.60%,,6264086.0,1566022.0,1195700.0
Alex Tanney,Giants,2019,2.0,,2150000.0,1050000.0,0.0,,0.60%,,3189586.0,1557705.0,0.0
Dillon Gabriel,Browns,2025,4.0,,6226322.0,1556581.0,1168232.0,,0.60%,,6226322.0,1556581.0,1168232.0
Matt Barkley,ARI/PHI,2013,4.0,,2739528.0,684882.0,497028.0,,0.60%,,6218506.0,1554626.0,1128213.0
Matt Barkley,Bills,2023,1.0,,1250200.0,1250200.0,235200.0,,0.60%,,1552740.0,1552740.0,292117.0
Jameis Winston,Saints,2020,1.0,,1100000.0,1100000.0,1100000.0,,0.60%,,1549546.0,1549546.0,1549546.0
Mason Rudolph,Steelers,2018,4.0,,3921866.0,980467.0,932264.0,,0.60%,,6179374.0,1544844.0,1468895.0
David Blough,Lions,2022,1.0,,1150000.0,1150000.0,205000.0,,0.60%,,1542171.0,1542171.0,274909.0
Matt Barkley,Bills,2022,1.0,,1145000.0,1145000.0,125000.0,,0.50%,,1535466.0,1535466.0,167627.0
Jacoby Brissett,NE/IND,2016,4.0,,3410832.0,852708.0,680604.0,,0.50%,,6133215.0,1533304.0,1223834.0
David Blough,Cardinals,2023,1.0,,1232500.0,1232500.0,76250.0,,0.50%,,1530756.0,1530756.0,94702.0
Kyle Allen,Bills,2023,1.0,,1232500.0,1232500.0,350000.0,,0.50%,,1530756.0,1530756.0,434698.0
Brandon Allen,49ers,2023,1.0,,1232500.0,1232500.0,200000.0,,0.50%,,1530756.0,1530756.0,248399.0
Nathan Peterman,Bears,2023,1.0,,1232500.0,1232500.0,152500.0,,0.50%,,1530756.0,1530756.0,189404.0
Josh Johnson,Lions,2019,1.0,,1030000.0,1030000.0,0.0,,0.50%,,1528034.0,1528034.0,0.0
Matt Moore,Chiefs,2019,1.0,,1030000.0,1030000.0,0.0,,0.50%,,1528034.0,1528034.0,0.0
Cody Kessler,CLE/JAX,2016,4.0,,3389082.0,847271.0,664788.0,,0.50%,,6094105.0,1523527.0,1195394.0
Josh Johnson,Texans,2017,2.0,,1815000.0,907500.0,0.0,,0.50%,,3034419.0,1517210.0,0.0
Trevor Siemian,Saints,2021,1.0,,990000.0,990000.0,0.0,,0.50%,,1514564.0,1514564.0,0.0
Nate Sudfeld,49ers,2021,1.0,,990000.0,990000.0,252000.0,,0.50%,,1514564.0,1514564.0,385525.0
Jeff Driskel,Texans,2021,1.0,,990000.0,990000.0,0.0,,0.50%,,1514564.0,1514564.0,0.0
Brett Hundley,Colts,2021,1.0,,990000.0,990000.0,0.0,,0.50%,,1514564.0,1514564.0,0.0
Sean Mannion,Vikings,2021,1.0,,990000.0,990000.0,0.0,,0.50%,,1514564.0,1514564.0,0.0
Brett Hundley,Colts,2021,1.0,,990000.0,990000.0,0.0,,0.50%,,1514564.0,1514564.0,0.0
Joe Webb,Texans,2019,1.0,,1020000.0,1020000.0,90000.0,,0.50%,,1513199.0,1513199.0,133518.0
Davis Webb,Giants,2017,4.0,,3611326.0,902832.0,766420.0,,0.50%,,6037618.0,1509405.0,1281344.0
Josh Johnson,Ravens,2024,1.0,,1377500.0,1377500.0,1152500.0,,0.50%,,1505865.0,1505865.0,1259898.0
Chase Daniel,Saints,2017,1.0,,900000.0,900000.0,900000.0,,0.50%,,1504671.0,1504671.0,1504671.0
Josh Johnson,Texans,2017,1.0,,900000.0,900000.0,0.0,,0.50%,,1504671.0,1504671.0,0.0
Kyle Orton,Bears,2005,4.0,,1843000.0,460750.0,458000.0,,0.50%,,6018311.0,1504578.0,1495598.0
Josh Johnson,49ers,2022,1.0,,1120000.0,1120000.0,0.0,,0.50%,,1501940.0,1501940.0,0.0
Blake Bortles,Saints,2022,1.0,,1120000.0,1120000.0,0.0,,0.50%,,1501940.0,1501940.0,0.0
Brett Hundley,Ravens,2022,1.0,,1120000.0,1120000.0,0.0,,0.50%,,1501940.0,1501940.0,0.0
Kevin Hogan,Texans,2022,1.0,,1117500.0,1117500.0,302500.0,,0.50%,,1498588.0,1498588.0,405658.0
Josh McCown,Texans,2020,2.0,,2125000.0,1062500.0,0.0,,0.50%,,2993441.0,1496720.0,0.0
Cooper Rush,Cowboys,2021,2.0,,1955000.0,977500.0,0.0,,0.50%,,2990882.0,1495441.0,0.0
Josh Freeman,Dolphins,2015,1.0,,765000.0,765000.0,0.0,,0.50%,,1490704.0,1490704.0,0.0
Kirk Cousins,Commanders,2012,4.0,,2572688.0,643172.0,472688.0,,0.50%,,5956007.0,1489002.0,1094316.0
Nick Mullens,Eagles,2021,1.0,,970000.0,970000.0,200000.0,,0.50%,,1483967.0,1483967.0,305973.0
Blake Bortles,Rams,2019,1.0,,1000000.0,1000000.0,1000000.0,,0.50%,,1483528.0,1483528.0,1483528.0
Ryan Nassib,Giants,2013,4.0,,2613600.0,653400.0,453600.0,,0.50%,,5932660.0,1483165.0,1029635.0
Tyler Wilson,Raiders,2013,4.0,,2610900.0,652725.0,450900.0,,0.50%,,5926531.0,1481633.0,1023506.0
Joe Webb,Giants,2020,1.0,,1050000.0,1050000.0,0.0,,0.50%,,1479112.0,1479112.0,0.0
Brian Hoyer,Patriots,2020,1.0,,1050000.0,1050000.0,0.0,,0.50%,,1479112.0,1479112.0,0.0
Brett Hundley,Cardinals,2020,1.0,,1047500.0,1047500.0,887500.0,,0.50%,,1475590.0,1475590.0,1250202.0
Sean Mannion,Vikings,2020,1.0,,1047500.0,1047500.0,137500.0,,0.50%,,1475590.0,1475590.0,193693.0
Landry Jones,Steelers,2013,4.0,,2599220.0,649805.0,439220.0,,0.50%,,5900018.0,1475005.0,996994.0
C.J. Beathard,49ers,2017,4.0,,3528646.0,882162.0,706288.0,,0.50%,,5899389.0,1474848.0,1180812.0
Josh Freeman,Colts,2015,2.0,,1505000.0,752500.0,0.0,,0.50%,,2932691.0,1466346.0,0.0
Josh Johnson,BUF/NYJ,2015,1.0,,745000.0,745000.0,0.0,,0.50%,,1451731.0,1451731.0,0.0
Josh Freeman,Dolphins,2015,1.0,,745000.0,745000.0,0.0,,0.50%,,1451731.0,1451731.0,0.0
Christian Ponder,Broncos,2015,1.0,,745000.0,745000.0,0.0,,0.50%,,1451731.0,1451731.0,0.0
Josh Johnson,Ravens,2023,1.0,,1165000.0,1165000.0,0.0,,0.50%,,1446922.0,1446922.0,0.0
Matt Barkley,JAX/NYG,2023,1.0,,1165000.0,1165000.0,0.0,,0.50%,,1446922.0,1446922.0,0.0
A.J. McCarron,Bengals,2023,1.0,,1165000.0,1165000.0,0.0,,0.50%,,1446922.0,1446922.0,0.0
Trevor Siemian,Jets,2023,1.0,,1165000.0,1165000.0,0.0,,0.50%,,1446922.0,1446922.0,0.0
Josh Johnson,Ravens,2023,1.0,,1165000.0,1165000.0,0.0,,0.50%,,1446922.0,1446922.0,0.0
Bailey Zappe,Patriots,2022,4.0,,4307072.0,1076768.0,647072.0,,0.50%,,5775862.0,1443966.0,867735.0
Joe Webb,Texans,2018,1.0,,915000.0,915000.0,0.0,,0.50%,,1441693.0,1441693.0,0.0
Josh Johnson,Commanders,2018,1.0,,915000.0,915000.0,0.0,,0.50%,,1441693.0,1441693.0,0.0
Mark Sanchez,Commanders,2018,1.0,,915000.0,915000.0,0.0,,0.50%,,1441693.0,1441693.0,0.0
Garrett Gilbert,Raiders,2022,1.0,,1075000.0,1075000.0,15000.0,,0.50%,,1441595.0,1441595.0,20115.0
Christian Ponder,49ers,2016,1.0,,800000.0,800000.0,0.0,,0.50%,,1438526.0,1438526.0,0.0
Tim Boyle,Jets,2023,1.0,,1155000.0,1155000.0,75000.0,,0.50%,,1434502.0,1434502.0,93149.0
C.J. Beathard,Jaguars,2024,1.0,,1310000.0,1310000.0,100000.0,,0.50%,,1432075.0,1432075.0,109319.0
Ryan Nassib,Saints,2017,1.0,,855000.0,855000.0,80000.0,,0.50%,,1429437.0,1429437.0,133749.0
T.J. Yates,Bills,2017,1.0,,855000.0,855000.0,0.0,,0.50%,,1429437.0,1429437.0,0.0
Blaine Gabbert,Cardinals,2017,1.0,,855000.0,855000.0,80000.0,,0.50%,,1429437.0,1429437.0,133749.0
Austin Davis,Seahawks,2017,1.0,,855000.0,855000.0,50000.0,,0.50%,,1429437.0,1429437.0,83593.0
Will Grier,CAR/DAL,2019,4.0,,3852996.0,963249.0,822180.0,,0.50%,,5716028.0,1429007.0,1219727.0
Brian Hoyer,ARI/PIT,2012,1.0,,615000.0,615000.0,0.0,,0.50%,,1423781.0,1423781.0,0.0
Brandon Allen,Titans,2025,1.0,,1422500.0,1422500.0,1000000.0,,0.50%,,1422500.0,1422500.0,1000000.0
Josh Johnson,Commanders,2025,1.0,,1422500.0,1422500.0,40000.0,,0.50%,,1422500.0,1422500.0,40000.0
Jacob Eason,SEA/IND,2020,4.0,,4027264.0,1006816.0,732264.0,,0.50%,,5673119.0,1418280.0,1031524.0
Jeff Driskel,Browns,2023,1.0,,1140000.0,1140000.0,60000.0,,0.50%,,1415872.0,1415872.0,74520.0
Kyle Allen,Steelers,2024,1.0,,1292500.0,1292500.0,167500.0,,0.50%,,1412944.0,1412944.0,183109.0
Tyler Huntley,Browns,2024,1.0,,1292500.0,1292500.0,469900.0,,0.50%,,1412944.0,1412944.0,513689.0
John Wolford,Buccaneers,2024,1.0,,1292500.0,1292500.0,567500.0,,0.50%,,1412944.0,1412944.0,620384.0
Nathan Peterman,Saints,2024,1.0,,1292500.0,1292500.0,80000.0,,0.50%,,1412944.0,1412944.0,87455.0
James Morgan,Jets,2020,4.0,,4010264.0,1002566.0,715264.0,,0.50%,,5649171.0,1412293.0,1007577.0
Alex Tanney,Giants,2021,1.0,,922500.0,922500.0,2500.0,,0.50%,,1411299.0,1411299.0,3825.0
Jake Haener,Saints,2023,4.0,,4544812.0,1136203.0,704812.0,,0.50%,,5644624.0,1411156.0,875371.0
Stetson Bennett,Rams,2023,4.0,,4539132.0,1134783.0,699132.0,,0.50%,,5637570.0,1409392.0,868317.0
Nathan Peterman,Raiders,2020,1.0,,1000000.0,1000000.0,1000000.0,,0.50%,,1408678.0,1408678.0,1408678.0
Kyle Sloter,LV/MIN,2021,1.0,,920000.0,920000.0,0.0,,0.50%,,1407474.0,1407474.0,0.0
Nick Mullens,Browns,2021,1.0,,920000.0,920000.0,0.0,,0.50%,,1407474.0,1407474.0,0.0
Garrett Gilbert,Commanders,2021,1.0,,920000.0,920000.0,0.0,,0.50%,,1407474.0,1407474.0,0.0
DeShone Kizer,Titans,2021,1.0,,920000.0,920000.0,0.0,,0.50%,,1407474.0,1407474.0,0.0
Logan Thomas,MIA/ARI,2014,4.0,,2652092.0,663023.0,432092.0,,0.50%,,5567399.0,1391850.0,907068.0
Davis Webb,Bills,2021,2.0,,1815000.0,907500.0,0.0,,0.50%,,2776701.0,1388351.0,0.0
Trace McSorley,Cardinals,2021,2.0,,1815000.0,907500.0,0.0,,0.50%,,2776701.0,1388351.0,0.0
Nathan Peterman,Bears,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Cooper Rush,Cowboys,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Joshua Dobbs,Titans,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Nate Sudfeld,Lions,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Tim Boyle,Bears,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Nathan Peterman,Bears,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Jeff Driskel,Texans,2022,1.0,,1035000.0,1035000.0,0.0,,0.50%,,1387954.0,1387954.0,0.0
Austin Davis,Seahawks,2018,1.0,,880000.0,880000.0,90000.0,,0.50%,,1386546.0,1386546.0,141806.0
David Fales,Dolphins,2018,1.0,,880000.0,880000.0,90000.0,,0.50%,,1386546.0,1386546.0,141806.0
Brock Osweiler,Dolphins,2018,1.0,,880000.0,880000.0,630000.0,,0.50%,,1386546.0,1386546.0,992641.0
Sam Ehlinger,Colts,2021,4.0,,3610704.0,902676.0,130704.0,,0.50%,,5523883.0,1380971.0,199959.0
Bryce Petty,NYJ/MIA,2015,4.0,,2833696.0,708424.0,553696.0,,0.50%,,5521831.0,1380458.0,1078950.0
Colt McCoy,Browns,2010,4.0,,2541000.0,635250.0,751000.0,,0.50%,,5499591.0,1374898.0,1625420.0
Will Grier,Cowboys,2022,2.0,,2045000.0,1022500.0,0.0,,0.50%,,2742382.0,1371191.0,0.0
T.J. Yates,Dolphins,2016,1.0,,760000.0,760000.0,0.0,,0.50%,,1366600.0,1366600.0,0.0
Thaddeus Lewis,49ers,2016,1.0,,760000.0,760000.0,0.0,,0.50%,,1366600.0,1366600.0,0.0
Ricky Stanzi,Jaguars,2013,1.0,,1200000.0,600000.0,0.0,,0.50%,,2723902.0,1361951.0,0.0
Alex Tanney,Giants,2019,2.0,,1825000.0,912500.0,0.0,,0.50%,,2707439.0,1353719.0,0.0
Cody Kessler,Eagles,2019,1.0,,912150.0,912150.0,0.0,,0.50%,,1353200.0,1353200.0,0.0
Aidan O'Connell,Raiders,2023,4.0,,4349380.0,1087345.0,509380.0,,0.50%,,5401899.0,1350475.0,632646.0
Sam Howell,PHI/SEA/MIN/WAS,2022,4.0,,4021600.0,1005400.0,361600.0,,0.50%,,5393039.0,1348260.0,484912.0
Tyler Bray,Bears,2020,1.0,,955000.0,955000.0,45000.0,,0.50%,,1345288.0,1345288.0,63391.0
Mason Rudolph,Steelers,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Brett Rypien,LAR/NYJ,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Will Grier,Chargers,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Tim Boyle,Jets,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Nathan Peterman,Bears,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Will Grier,Patriots,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Jeff Driskel,Cardinals,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Nathan Peterman,Bears,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Trace McSorley,Patriots,2023,1.0,,1080000.0,1080000.0,0.0,,0.50%,,1341352.0,1341352.0,0.0
Easton Stick,Falcons,2025,1.0,,1337500.0,1337500.0,567500.0,,0.50%,,1337500.0,1337500.0,567500.0
Sam Ehlinger,Broncos,2025,1.0,,1337500.0,1337500.0,467500.0,,0.50%,,1337500.0,1337500.0,467500.0
E.J. Manuel,Raiders,2017,1.0,,800000.0,800000.0,0.0,,0.50%,,1337485.0,1337485.0,0.0
Matt McGloin,Eagles,2017,1.0,,800000.0,800000.0,0.0,,0.50%,,1337485.0,1337485.0,0.0
Connor Cook,Raiders,2016,4.0,,2959888.0,739972.0,619888.0,,0.50%,,5322346.0,1330587.0,1114657.0
Sean Mannion,Vikings,2019,1.0,,895000.0,895000.0,90000.0,,0.50%,,1327758.0,1327758.0,133518.0
Tom Savage,Lions,2019,1.0,,895000.0,895000.0,90000.0,,0.50%,,1327758.0,1327758.0,133518.0
Geno Smith,Seahawks,2019,1.0,,895000.0,895000.0,25000.0,,0.50%,,1327758.0,1327758.0,37088.0
Tom Savage,Texans,2014,4.0,,2520584.0,630146.0,300584.0,,0.50%,,5291331.0,1322833.0,631000.0
Russell Wilson,Steelers,2024,1.0,,1210000.0,1210000.0,1210000.0,,0.50%,,1322756.0,1322756.0,1322756.0
Teddy Bridgewater,Lions,2024,1.0,,1210000.0,1210000.0,0.0,,0.50%,,1322756.0,1322756.0,0.0
Nate Sudfeld,Lions,2024,1.0,,1210000.0,1210000.0,300000.0,,0.50%,,1322756.0,1322756.0,327956.0
Ricky Stanzi,Chiefs,2011,4.0,,2251052.0,562763.0,211052.0,,0.50%,,5221132.0,1305283.0,489518.0
Clayton Tune,Cardinals,2023,4.0,,4190624.0,1047656.0,350624.0,,0.50%,,5204725.0,1301181.0,435473.0
Ryan Lindley,Colts,2015,2.0,,1335000.0,667500.0,0.0,,0.50%,,2601424.0,1300712.0,0.0
Dwayne Haskins,Steelers,2021,1.0,,850000.0,850000.0,0.0,,0.50%,,1300384.0,1300384.0,0.0
Kyle Allen,Commanders,2021,1.0,,850000.0,850000.0,0.0,,0.50%,,1300384.0,1300384.0,0.0
Brett Rypien,Broncos,2021,1.0,,850000.0,850000.0,0.0,,0.50%,,1300384.0,1300384.0,0.0
Josh Rosen,Falcons,2021,1.0,,850000.0,850000.0,0.0,,0.50%,,1300384.0,1300384.0,0.0
Mike White,Jets,2021,1.0,,850000.0,850000.0,0.0,,0.50%,,1300384.0,1300384.0,0.0
Josh Rosen,49ers,2021,1.0,,850000.0,850000.0,0.0,,0.50%,,1300384.0,1300384.0,0.0
Dorian Thompson-Robinson,PHI/CLE,2023,4.0,,4182268.0,1045567.0,342268.0,,0.50%,,5194347.0,1298587.0,425094.0
Kellen Moore,Cowboys,2017,1.0,,775000.0,775000.0,100000.0,,0.50%,,1295689.0,1295689.0,167186.0
Brock Osweiler,Broncos,2017,1.0,,775000.0,775000.0,0.0,,0.50%,,1295689.0,1295689.0,0.0
T.J. Yates,Texans,2017,1.0,,775000.0,775000.0,0.0,,0.50%,,1295689.0,1295689.0,0.0
Matt Barkley,Cardinals,2017,1.0,,775000.0,775000.0,0.0,,0.50%,,1295689.0,1295689.0,0.0
Ryan Nassib,Jaguars,2017,1.0,,775000.0,775000.0,0.0,,0.50%,,1295689.0,1295689.0,0.0
Thaddeus Lewis,Ravens,2017,1.0,,775000.0,775000.0,0.0,,0.50%,,1295689.0,1295689.0,0.0
Matt McGloin,Texans,2017,1.0,,775000.0,775000.0,0.0,,0.50%,,1295689.0,1295689.0,0.0
Tom Brady,Patriots,2000,3.0,,864500.0,288167.0,38500.0,,0.50%,,3882269.0,1294091.0,172895.0
David Blough,Cardinals,2022,1.0,,965000.0,965000.0,0.0,,0.50%,,1294083.0,1294083.0,0.0
Kyle Sloter,Jaguars,2022,1.0,,965000.0,965000.0,0.0,,0.50%,,1294083.0,1294083.0,0.0
Trace McSorley,Cardinals,2022,1.0,,965000.0,965000.0,0.0,,0.50%,,1294083.0,1294083.0,0.0
Kevin Hogan,Titans,2022,1.0,,965000.0,965000.0,0.0,,0.50%,,1294083.0,1294083.0,0.0
Josh Rosen,Browns,2022,1.0,,965000.0,965000.0,0.0,,0.50%,,1294083.0,1294083.0,0.0
Brett Rypien,Broncos,2022,1.0,,965000.0,965000.0,0.0,,0.50%,,1294083.0,1294083.0,0.0
Sean Clifford,Packers,2023,4.0,,4164180.0,1041045.0,324180.0,,0.50%,,5171882.0,1292970.0,402629.0
Brandon Weeden,DAL/HOU,2014,2.0,,1230000.0,615000.0,0.0,,0.50%,,2582075.0,1291038.0,0.0
Geno Smith,Seahawks,2019,1.0,,870000.0,870000.0,0.0,,0.50%,,1290670.0,1290670.0,0.0
T.J. Yates,ATL/HOU,2011,4.0,,2225000.0,556250.0,185000.0,,0.50%,,5160706.0,1290177.0,429092.0
Ricky Stanzi,Giants,2015,1.0,,660000.0,660000.0,0.0,,0.50%,,1286097.0,1286097.0,0.0
Tim Tebow,Eagles,2015,1.0,,660000.0,660000.0,0.0,,0.50%,,1286097.0,1286097.0,0.0
Ryan Lindley,Patriots,2015,1.0,,660000.0,660000.0,0.0,,0.50%,,1286097.0,1286097.0,0.0
Austin Davis,Browns,2015,1.0,,660000.0,660000.0,0.0,,0.50%,,1286097.0,1286097.0,0.0
Mike Kafka,Vikings,2015,1.0,,660000.0,660000.0,0.0,,0.50%,,1286097.0,1286097.0,0.0
Trevor Siemian,Titans,2020,1.0,,910000.0,910000.0,0.0,,0.50%,,1281897.0,1281897.0,0.0
David Fales,Jets,2020,1.0,,910000.0,910000.0,100000.0,,0.50%,,1281897.0,1281897.0,140868.0
Taylor Heinicke,Commanders,2020,1.0,,910000.0,910000.0,0.0,,0.50%,,1281897.0,1281897.0,0.0
Trevor Siemian,Saints,2020,1.0,,910000.0,910000.0,0.0,,0.50%,,1281897.0,1281897.0,0.0
Blake Bortles,LAR/DEN,2020,1.0,,910000.0,910000.0,0.0,,0.50%,,1281897.0,1281897.0,0.0
Devlin Hodges,Rams,2021,2.0,,1675000.0,837500.0,0.0,,0.50%,,2562521.0,1281260.0,0.0
Kyle Lauletta,Browns,2021,2.0,,1675000.0,837500.0,0.0,,0.50%,,2562521.0,1281260.0,0.0
Nathan Enderle,Bears,2011,4.0,,2208860.0,552215.0,168860.0,,0.50%,,5123271.0,1280818.0,391657.0
Jaren Hall,Vikings,2023,4.0,,4119272.0,1029818.0,279272.0,,0.50%,,5116107.0,1279027.0,346854.0
Logan Woodside,Falcons,2022,2.0,,1905000.0,952500.0,0.0,,0.50%,,2554640.0,1277320.0,0.0
Ryan Lindley,Cardinals,2012,4.0,,2205308.0,551327.0,105308.0,,0.50%,,5105489.0,1276372.0,243798.0
Aaron Murray,Chiefs,2014,4.0,,2427424.0,606856.0,182424.0,,0.50%,,5095765.0,1273941.0,382953.0
Kyle Allen,Lions,2025,1.0,,1270000.0,1270000.0,100000.0,,0.50%,,1270000.0,1270000.0,100000.0
Mike White,Bills,2024,2.0,,2320000.0,1160000.0,0.0,,0.50%,,2536194.0,1268097.0,0.0
Davis Webb,Giants,2022,1.0,,945000.0,945000.0,50000.0,,0.50%,,1267262.0,1267262.0,67051.0
Jake Fromm,Bills,2020,4.0,,3597960.0,899490.0,302960.0,,0.50%,,5068367.0,1267092.0,426773.0
A.J. McCarron,Bengals,2014,4.0,,2401652.0,600413.0,181652.0,,0.50%,,5041663.0,1260416.0,381333.0
Brad Sorensen,Chargers,2013,4.0,,2219400.0,554850.0,59400.0,,0.50%,,5037858.0,1259464.0,134833.0
Chris Oladokun,Steelers,2022,4.0,,3749952.0,937488.0,89952.0,,0.50%,,5028754.0,1257189.0,120627.0
Tim Boyle,Texans,2024,1.0,,1150000.0,1150000.0,0.0,,0.50%,,1257165.0,1257165.0,0.0
Jeff Driskel,Commanders,2024,1.0,,1150000.0,1150000.0,150000.0,,0.50%,,1257165.0,1257165.0,163978.0
Nate Sudfeld,49ers,2025,1.0,,1255000.0,1255000.0,0.0,,0.40%,,1255000.0,1255000.0,0.0
Trevor Siemian,Titans,2025,1.0,,1255000.0,1255000.0,0.0,,0.40%,,1255000.0,1255000.0,0.0
Tim Boyle,Titans,2025,1.0,,1255000.0,1255000.0,0.0,,0.40%,,1255000.0,1255000.0,0.0
Teddy Bridgewater,Buccaneers,2025,1.0,,1255000.0,1255000.0,0.0,,0.40%,,1255000.0,1255000.0,0.0
Skylar Thompson,Dolphins,2022,4.0,,3742208.0,935552.0,82208.0,,0.40%,,5018369.0,1254592.0,110242.0
Phillip Walker,Browns,2023,1.0,,1010000.0,1010000.0,0.0,,0.40%,,1254413.0,1254413.0,0.0
John Wolford,Buccaneers,2023,1.0,,1010000.0,1010000.0,0.0,,0.40%,,1254413.0,1254413.0,0.0
Jake Luton,NO/CAR,2023,1.0,,1010000.0,1010000.0,0.0,,0.40%,,1254413.0,1254413.0,0.0
Chris Streveler,Jets,2023,1.0,,1010000.0,1010000.0,0.0,,0.40%,,1254413.0,1254413.0,0.0
Phillip Walker,Browns,2023,1.0,,1010000.0,1010000.0,0.0,,0.40%,,1254413.0,1254413.0,0.0
Brock Purdy,49ers,2022,4.0,,3737012.0,934253.0,77012.0,,0.40%,,5011401.0,1252850.0,103274.0
Tyler Bray,Bears,2018,1.0,,795000.0,795000.0,45000.0,,0.40%,,1252619.0,1252619.0,70903.0
B.J. Daniels,SF/SEA,2013,4.0,,2206512.0,551628.0,46512.0,,0.40%,,5008603.0,1252151.0,105578.0
Sean Renfree,Falcons,2013,4.0,,2205896.0,551474.0,45896.0,,0.40%,,5007205.0,1251801.0,104180.0
Phillip Walker,Seahawks,2024,1.0,,1145000.0,1145000.0,0.0,,0.40%,,1251699.0,1251699.0,0.0
Tanner McKee,Eagles,2023,4.0,,4026520.0,1006630.0,186520.0,,0.40%,,5000909.0,1250227.0,231657.0
Kyle Lauletta,Giants,2018,4.0,,3167700.0,791925.0,707700.0,,0.40%,,4991094.0,1247773.0,1115067.0
Brandon Weeden,Texans,2018,1.0,,790000.0,790000.0,0.0,,0.40%,,1244740.0,1244740.0,0.0
Landry Jones,Jaguars,2018,1.0,,790000.0,790000.0,0.0,,0.40%,,1244740.0,1244740.0,0.0
Matt Barkley,Bills,2018,1.0,,790000.0,790000.0,0.0,,0.40%,,1244740.0,1244740.0,0.0
Matt McGloin,Chiefs,2018,1.0,,790000.0,790000.0,0.0,,0.40%,,1244740.0,1244740.0,0.0
Austin Davis,Titans,2018,1.0,,790000.0,790000.0,0.0,,0.40%,,1244740.0,1244740.0,0.0
Feleipe Franks,Falcons,2021,3.0,,2440000.0,813333.0,100000.0,,0.40%,,3732866.0,1244288.0,152986.0
Shane Buechele,Chiefs,2021,3.0,,2440000.0,813333.0,175000.0,,0.40%,,3732866.0,1244288.0,267726.0
Tyrod Taylor,Ravens,2011,4.0,,2145308.0,536327.0,105308.0,,0.40%,,4975867.0,1243967.0,244253.0
Chandler Harnish,Colts,2012,4.0,,2145896.0,536474.0,45896.0,,0.40%,,4967945.0,1241986.0,106253.0
B.J. Coleman,Packers,2012,4.0,,2145896.0,536474.0,45896.0,,0.40%,,4967945.0,1241986.0,106253.0
Joshua Dobbs,JAX/PIT,2017,4.0,,2959124.0,739781.0,559124.0,,0.40%,,4947230.0,1236808.0,934775.0
K.J. Costello,Chargers,2021,3.0,,2425000.0,808333.0,0.0,,0.40%,,3709918.0,1236639.0,0.0
Kenji Bahar,Ravens,2021,3.0,,2425000.0,808333.0,0.0,,0.40%,,3709918.0,1236639.0,0.0
Jamie Newman,Eagles,2021,3.0,,2425000.0,808333.0,0.0,,0.40%,,3709918.0,1236639.0,0.0
Zach Mettenberger,LAC/PIT/TEN,2014,4.0,,2345116.0,586279.0,125116.0,,0.40%,,4922980.0,1230745.0,262650.0
Tim Boyle,Dolphins,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Jake Luton,Panthers,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Nathan Peterman,Raiders,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Will Grier,Eagles,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Tim Boyle,Giants,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Brett Rypien,Bears,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Daniel Jones,Vikings,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Logan Woodside,Bengals,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Brett Rypien,Vikings,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
Tyler Huntley,Dolphins,2024,1.0,,1125000.0,1125000.0,0.0,,0.40%,,1229836.0,1229836.0,0.0
